location_id,name,lat,long,day1,day2,day3,day4,day5,day6,day7,day8,day9,day10,day11,day12,day13,day14,day15,day16,day17,day18,day19,day20,day21,day22,day23,day24,day25,day26,day27,day28,day29,day30,day31
2509,ARAKABADRA,18.984717,84.47635,1.25,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6789,Gajukunta Palli_ARG,14.014267,78.00945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,6.25,0.25,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6508,Marripadu_ARG,14.689406,79.351855,0.0,0.0,0.0,0.0,0.0,0.0,4.3999999999999995,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,2.2666666666666666,2.2666666666666666,0.0,0.39999999999999997,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1753,VARADAIAHPALEM Station1,13.597261,79.93335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2344,MOTAKATLA,13.987222,78.750278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.875,0.125,0.125,0.875,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2023,TIRUVURU Station1,17.110783,80.610924,0.25,0.0,0.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6479,Thadi_Village_10KL_Reservoir,17.685565,83.094007,7.25,0.0,0.0,0.0,0.0,16.523529411764706,0.103921568627451,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.30576923076923074,0.0,1.0392156862745099,0.0,0.0,0.0,0.5,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6469,K.V.P_COLONY_ARG,16.1705,80.2543,0.0,0.0,-99999.999,0.0,0.0,0.0,0.2153846153846154,0.0,0.7538461538461537,0.0,-99999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,16.26153846153846,0.0,-99999.999,-99999.999,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1569,MS PALLY,18.975028,84.579278,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,4.25,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1859,POLAVARAM Station1,17.245774,81.644661,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.733333333333333,0.0,-99999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1825,SANTHANUTHLAPADU Station1,15.544475,79.941207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.800000000000001,0.0,0.0,0.0,37.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999999999999996,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1854,PATTIPADU,16.814211,81.577598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2458,ETAVAKILI,13.374444,78.526667,0.25,-99999.999,0.0,0.0,-99999.999,0.0,-99999.999,17.25,-99999.999,7.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,3.5999999999999996,-99999.999,-99999.999,1.75,-99999.999,0.0,52.5,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1439,PATHAPATNAM Station1,18.748245,84.090004,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.5,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1468,CUMBUM Station1,15.581836,79.110329,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,1.75,-99999.999,-99999.999,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-99999.999,1.0666666666666667,-99999.999,0.0,-99999.999,0.0,6.8,0.0,1.0,5.25,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1453,A.P PAPER MILLS,17.014349,81.779854,10.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7699999999999999,0.7699999999999999,-99999.999,-99999.999,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2203,NITTURU,15.034167,77.951111,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,1.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2056,L.N.PETA Station1,18.618796,83.963457,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,14.850000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1684,DORNIPADU Station1,15.204176,78.448532,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,9.5,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2446,MOGULURU,16.635833,80.335278,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.65,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6613,Razole_ARG,16.471085,81.837845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
7005,Mokhasamamidipalle_ARG,18.598,83.186,3.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.6500000000000001,0.0,0.75,0.0,0.0,0.0,13.5,0.0,24.5,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1784,PELLAKUR Station1,13.835967,79.791054,0.0,0.0,-99999.999,-99999.999,0.0,0.0,0.6666666666666666,0.6666666666666666,-99999.999,-99999.999,-99999.999,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,0.0,0.0,-99999.999,-99999.999,-99999.999,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6374,GVMC_School_ARG1,17.775721,83.216148,0.5,0.0,0.0,0.0,0.0,28.09367088607595,0.10384615384615384,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20249999999999999,0.0,1.3329113924050633,0.0,0.0,0.0,8.5,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6552,Ganapavaram_ARG,16.688936,81.464963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2532,NANDIGAMA_RG,16.770922,80.288132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1502,TADIKONDA Station1,16.417162,80.456162,0.0,0.0,-99999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999999999999996,0.44999999999999996,0.0,26.099999999999998,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1545,ETCHERLA Station1,18.27795,83.825797,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,9.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,2.0999999999999996,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6940,Krishna Reddy Palem_ARG,14.238,79.655,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.6800000000000002,0.9799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2135,NAGALADINNE,15.914167,77.565833,0.0,0.0,0.0,-99999.999,0.0,0.0,0.0,-99999.999,1.9500000000000002,1.9500000000000002,-99999.999,-99999.999,-99999.999,0.25,-99999.999,1.25,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2533,CHINTAPALLE_RG,17.871111,82.352222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,1.25,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.375,4.625,0.0,0.0,19.25,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2505,K.BITRAGUNTA,15.310167,79.988783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6780,Kothalam_ARG,14.014217,77.14345,0.0,0.0,0.0,0.0,0.0,2.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.125,1.75,1.5,0.5,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1430,PENDURTHI Station1,17.809667,83.207137,3.25,0.0,0.75,0.0,0.0,38.6,53.6,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,5.25,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1774,KALIGIRI Station1,14.82765,79.692314,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,1.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1847,JAKKARAM,16.536854,81.457458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6833,Thallamapuram_ARG,14.04535,78.091917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0999999999999996,0.0,0.0,31.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2393,NANDANA MARELA,15.51956,79.50931,14.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,6.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.049999999999999,0.0,0.5833333333333334,0.0,0.0,5.5,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2367,JAGANNADHA PURAM,17.116944,81.474167,5.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1424,TIMMAYAGARIPALLE,14.168507,79.335007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,0.0,0.25,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1601,RAJANAGARAM Station1,17.080014,81.902512,5.75,0.0,0.0,-99999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.125,0.0,4.625,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1402,KUPPAM Station1,12.747127,78.342914,0.0,2.0,0.0,0.0,0.0,0.0,4.933333333333334,0.0,26.666666666666668,1.0,0.0,0.0,0.0,0.0,2.75,0.5,20.0,24.266666666666666,24.266666666666666,-99999.999,-99999.999,39.6,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1498,TENALI Station1,16.239239,80.654854,0.0,0.0,0.0,0.0,0.0,0.0,62.8,0.0,17.6,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.2,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2249,THOTA KANUMA,13.068056,78.5275,2.25,0.0,0.0,0.0,0.0,0.0,25.599999999999998,0.0,17.066666666666666,0.5,0.0,0.0,0.0,0.0,0.0,3.25,0.0,18.0,52.4,1.8,0.0,31.733333333333334,0.13333333333333333,0.0,0.0,6.75,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6635,Municipal_High_School_ARG,15.489583,80.054061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.543243243243245,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.20526315789473687,0.0,0.0,9.647368421052633,0.0,0.25,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6915,Thikkavaram_ARG,14.139,79.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1585,PITHAPURAM Station1,17.115508,82.255066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6777,Talamarla_ARG,14.052433,77.058483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.25,7.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6727,Bollapalle_ARG,16.1742,80.2759,3.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.571428571428573,0.0,7.066666666666666,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6861,Bezathpuram_ARG,16.1013,80.029033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999999999999996,0.44999999999999996,0.0,26.099999999999998,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2412,OBULAKKAPALLI,15.902778,79.317778,0.75,0.0,0.0,0.0,0.0,0.0,1.2,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,3.3599999999999994,0.0,0.24000000000000005,0.75,0.0,22.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2041,VADDADI,17.847322,82.875801,12.5,0.0,0.0,0.0,0.0,7.2,0.0,9.200000000000001,0.0,17.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5333333333333333,0.0,4.25,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6429,Lemarthy_ARG,17.695904,83.112146,8.5,0.0,0.0,0.0,0.0,28.09367088607595,0.10384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20249999999999999,0.0,1.3329113924050633,0.0,0.0,0.0,6.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1422,TIRUPATHIRURAL,13.587494,79.424683,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1704,RUDRAVARAM Station1,15.243973,78.605385,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-99999.999,0.0,0.0,-99999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.625,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6703,Temple_South_Side_ARG,15.461562,80.034858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.543243243243245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20526315789473687,0.0,0.0,9.647368421052633,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6905,Chilakaloor_ARG,15.224,78.525,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,0.0,8.0,0.0,0.0,0.0,0.125,0.0,0.25,0.0,0.625,0.0,0.0,0.0,11.5,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6513,Water_Tank_office_ARG,17.005113,81.807932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,0.7699999999999999,-99999.999,1.2375,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2526,NARASARAOPETA Station2,16.231346,80.062582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1554,PADERU Station1,18.07941,82.669924,0.0,0.0,0.0,0.0,0.0,6.1499999999999995,0.0,34.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,2.25,0.0,4.65,0.0,0.0,0.0,13.5,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6393,Kapuluppada_ARG,17.844776,83.365575,2.75,0.0,0.0,0.0,0.0,28.09367088607595,0.10384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,0.0,0.0,-99999.999,0.20249999999999999,0.25,1.3329113924050633,0.0,0.0,0.0,0.5,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2488,CHANTI BRIDGE,17.576944,81.258889,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.6666666666666666,4.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6377,Mallivedu_pump_house_ARG,17.966834,83.175962,0.75,0.0,0.0,0.0,0.0,28.09367088607595,0.10384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.20249999999999999,0.0,1.3329113924050633,0.0,0.0,0.0,18.25,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1939,PALUKUR,15.413482,78.253258,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-99999.999,-99999.999,-99999.999,-99999.999,0.0,0.0,0.0,0.0,2.5,-99999.999,-99999.999,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,0.0,3.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6488,Adavivaram_200_KL_ELSR_ARG,17.774306,83.248016,3.5,0.0,0.0,0.0,0.0,16.523529411764706,0.103921568627451,0.0,0.0,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30576923076923074,0.0,1.0392156862745099,0.0,0.0,0.0,0.5,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6375,Rayadurg_ARG,14.696869,76.85465,-99999.999,0.0,0.0,0.0,0.0,-99999.999,-99999.999,0.0,2.75,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.5,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2379,JAGGANNAPETA,16.888611,81.494167,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,-99999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1788,SYDAPURAM Station1,14.176217,79.743729,0.0,0.0,0.0,0.0,0.0,0.0,1.6800000000000002,0.0,0.9799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6708,Panduru_Pump_house_ARG,17.352452,81.523586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9142857142857144,0.0,8.0,0.0,0.0,7.5,-99999.999,0.0,0.0,0.0,1.1428571428571428,1.1428571428571428,-99999.999,-99999.999,0.1142857142857143,0.2285714285714286,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1608,PEDANANDIPADU Station1,16.071427,80.333489,0.0,0.0,0.0,0.0,0.0,0.0,8.100000000000001,0.0,11.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999999999999996,0.0,0.0,-99999.999,-99999.999,-99999.999,8.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2310,BENDAMURULANKA,16.443056,81.977222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1978,G.MAMIDA,16.934517,82.076973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.9333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6354,Ramapuram_ARG,14.216688,78.750961,0.0,-99999.999,-99999.999,0.0,-99999.999,-99999.999,-99999.999,-99999.999,0.0,-99999.999,-99999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,-99999.999,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2398,PITIKAYAGULLA,15.483056,79.118333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,4.5,0.0,2.625,0.0,0.0,37.25,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6557,Kalla_ARG,16.53663,81.405848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-99999.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2416,UMAREDDIPALLE,15.631389,79.2675,4.5,0.0,0.0,0.0,0.0,0.0,1.8666666666666665,0.0,39.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,8.25,0.0,0.0,0.13333333333333333,0.0,0.39999999999999997,0.0,4.8,0.0,0.0,2.5,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1600,ALLAVARAM Station1,16.514529,81.989212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6818,Madapur_ARG,14.099083,79.006867,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44999999999999996,0.0,0.0,0.44999999999999996,0.75,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
6679,OLD_Market_ARG,15.5026,80.0537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.543243243243245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20526315789473687,0.0,0.0,9.647368421052633,0.0,0.0,0.0,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2328,CHINNACHEPALLE,14.544167,78.606667,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0.0,0.375,2.8333333333333335,10.875,0.0,0.0,3.5,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
2284,YELAMANCHILI Station2,17.548611,82.855,1.5,0.0,0.0,0.0,0.0,21.4,0.0,0.6,0.0,25.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,3.4,0.0,15.25,0.0,0.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
1661,MUDDANUR Station1,14.686371,78.394244,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-99999.999,-99999.999,-99999.999,-99999.999,-99999.999
